ID,Date,Price,Location
570223,4/13/2010,"$325,000.00 ",Section: 2 Township: 36 Range: 16 Subdivision: MILDRED ...
570263,4/15/2010,"$238,500.00 ",Quarter: NE/4 Section: 26 Township: 36 Range: 16 Subdiv...
570280,4/16/2010,"$135,500.00 ",Quarter: NW/4 Section: 15 Township: 36 Range: 16
570313,4/21/2010,"$45,000.00 ",Quarter: SW/4 Section: 33 Township: 36 Range: 15 Subdiv...
570429,4/23/2010,"$175,000.00 ",Quarter: NE/4 Section: 17 Township: 36 Range: 15
570486,4/28/2010,"$325,000.00 ",Quarter: NW/4 Section: 20 Township: 35 Range: 16
570532,4/30/2010,"$165,000.00 ",Quarter: NW/4 Section: 24 Township: 36 Range: 16 Subdiv...
570540,4/30/2010,"$157,500.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...
570554,5/1/2010,"$30,000.00 ",Sixteenth: NW Quarter: SW/4 Section: 10 Township: 35 Ran...
570584,4/30/2010,"$306,000.00 ",Quarter: NE/4 Section: 36 Township: 36 Range: 16
570598,5/4/2010,"$200,000.00 ",Section: 9 Township: 36 Range: 13
570640,5/6/2010,"$75,000.00 ",Section: 1 Township: 36 Range: 14
570782,5/14/2010,"$349,900.00 ",Quarter: NE/4 Section: 20 Township: 36 Range: 16
570785,5/14/2010,"$38,000.00 ",Quarter: SW Section: 33 Township: 36 Range: 15 Subdivis...
570792,5/14/2010,"$150,000.00 ",Sixteenth: NW Quarter: NW Section: 35 Township: 36 Range...
570863,5/17/2010,"$265,000.00 ",Quarter: SE/4 Section: 29 Township: 36 Range: 13 Subdiv...
570865,5/17/2010,"$234,200.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...
571031,5/27/2010,"$182,700.00 ",Section: 34 Township: 36 Range: 18
571039,5/27/2010,"$90,000.00 ",Quarter: SW/4 Section: 18 Township: 36 Range: 15 Subdiv...
571050,4/30/2010,"$198,000.00 ",Quarter: NE Section: 30 Township: 38 Range: 17 Subdivis...
571060,6/1/2010,"$100,000.00 ",Quarter: SW/4 Section: 18 Township: 36 Range: 15 Subdiv...
571131,5/27/2010,"$157,000.00 ",Section: 9 Township: 36 Range: 15 Subdivision: NOLAND P...
571202,6/10/2010,"$64,500.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...
571290,6/15/2010,"$55,900.00 ",Quarter: SW Section: 15 Township: 36 Range: 15 Subdivis...
571403,6/21/2010,"$150,000.00 ",Section: 27 Township: 37 Range: 14 Subdivision: SUMMIT ...
571438,6/4/2010,"$86,900.00 ",Quarter: NW/4 Section: 28 Township: 37 Range: 14 Subdiv...
571470,6/24/2010,"$110,000.00 ",Quarter: SW/4 Section: 34 Township: 36 Range: 15
571482,6/24/2010,"$285,000.00 ",Section: 5 Township: 35 Range: 13
571535,6/28/2010,"$200,000.00 ",Subdivision: UTE MOUNTAIN RANCHES Lot: 11 Quarter: NW/4...
571596,6/30/2010,"$145,700.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...
571663,7/7/2010,"$239,500.00 ",Quarter: SE/4 Section: 17 Township: 36 Range: 15
571856,7/15/2010,"$158,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...
571861,7/16/2010,"$165,000.00 ",Section: 7 Township: 37 Range: 15 Subdivision: WINGSPRE...
571864,7/16/2010,"$154,000.00 ",Quarter: SW/4 Section: 33 Township: 36 Range: 15 Subdiv...
571867,7/16/2010,"$140,000.00 ",Quarter: NW/4 Section: 32 Township: 37 Range: 16
571959,7/23/2010,"$55,000.00 ",Section: 2 Township: 353 Range: 14
571985,7/26/2010,"$64,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...
572036,7/23/2010,"$49,800.00 ",Section: 1 Township: 37 Range: 16 Subdivision: HILLTOP ...
572042,7/23/2010,"$99,800.00 ",Section: 12 Township: 37 Range: 16 Subdivision: HOMESTE...
572042,7/23/2010,"$99,800.00 ",Section: 12 Township: 37 Range: 16 Subdivision: HOMESTE...
572042,7/23/2010,"$99,800.00 ",Section: 12 Township: 37 Range: 16 Subdivision: HOMESTE...
572042,7/23/2010,"$99,800.00 ",Section: 12 Township: 37 Range: 16 Subdivision: HOMESTE...
572074,7/29/2010,"$259,000.00 ",Quarter: SW/4 Section: 10 Township: 37 Range: 15 Subdiv...
572163,8/3/2010,"$190,000.00 ",Quarter: SE/4 Section: 36 Township: 37 Range: 17 Subdiv...
572180,8/4/2010,"$445,000.00 ",Quarter: SW/4 Section: 31 Township: 37 Range: 16 Subdiv...
572218,8/6/2010,"$320,000.00 ",Quarter: SW/4 Section: 33 Township: 39 Range: 18
572251,7/20/2010,"$20,000.00 ",Quarter: NW/4 Section: 15 Township: 35 Range: 16
572463,8/17/2010,"$184,000.00 ",Quarter: SE/4 Section: 34 Township: 37 Range: 14
572496,8/17/2010,"$56,500.00 ",Quarter: NW/4 Section: 18 Township: 35 Range: 16 Subdiv...
572506,8/20/2010,"$250,000.00 ",Section: 20 Township: 37 Range: 15 Subdivision: MOUNTAI...
572542,8/23/2010,"$118,000.00 ",Section: 5 Township: 36 Range: 16 Subdivision: STACY MO...
572564,8/20/2010,"$40,000.00 ",0 Subdivision: HIGHLAND TERRACE #2 Lot: 12
572675,8/30/2010,"$51,100.00 ",Quarter: NW/4 Section: 33 Township: 37 Range: 15
572701,8/26/2010,"$310,000.00 ",Quarter: SE/4 Section: 11 Township: 37 Range: 15
572708,9/1/2010,"$460,000.00 ",Subdivision: WINGSPREAD Lot: 7 Block: 1 S: 7 T: 37 R: 1...
572770,9/2/2010,"$385,000.00 ",Tract: 39 Section: 4 Township: 38 Range: 12
572798,9/8/2010,"$100,000.00 ",0 Subdivision: FLYING ROGUE RANCH Lot: 13A
572808,9/8/2010,"$150,000.00 ",Section: 26 Township: 36 Range: 16
572850,9/10/2010,"$125,000.00 ",Sixteenth: SE Quarter: SE Section: 3 Township: 35 Range:...
572872,8/31/2010,"$80,500.00 ",Section: 4 Township: 35 Range: 16
573010,9/21/2010,"$160,100.00 ",Quarter: NE/4 Section: 33 Township: 37 Range: 14 Subdiv...
573156,9/30/2010,"$148,000.00 ",Quarter: SW/4 Section: 12 Township: 36 Range: 13
573337,10/13/2010,"$155,000.00 ",Quarter: NW/4 Section: 28 Township: 36 Range: 14 Subdiv...
573370,10/14/2010,"$21,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...
573444,10/19/2010,"$58,000.00 ",Section: 12 Township: 36 Range: 13
573506,10/22/2010,"$55,000.00 ",Section: 12 Township: 36 Range: 18
573553,10/26/2010,"$236,000.00 ",Quarter: SW/4 Section: 33 Township: 36 Range: 15 Subdiv...
573572,10/27/2010,"$150,000.00 ",Quarter: SW/4 Section: 33 Township: 36 Range: 17 Subdiv...
573810,11/8/2010,"$41,000.00 ",Subdivision: UTE MOUNTAIN RANCHES Lot: 7 (STATE OWNS AL...
574000,11/19/2010,"$270,000.00 ",Quarter: SE/4 Section: 24 Township: 36 Range: 16 Subdiv...
574013,11/22/2010,"$275,000.00 ",Subdivision: VISTAS (THE) BLOCK: 2 LOT: 2 S: 12 T: 37...
574069,11/24/2010,"$210,000.00 ",Quarter: NW/4 Section: 31 Township: 37 Range: 15 Subdiv...
574197,12/3/2010,"$160,000.00 ",Section: 22 Township: 37 Range: 16
574282,12/8/2010,"$168,000.00 ",Section: 24 Township: 36 Range: 16 Subdivision: MONTEZU...
574298,12/9/2010,"$24,900.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...
574333,12/9/2010,"$275,000.00 ",Quarter: NE/4 Section: 34 Township: 36 Range: 13
574357,12/13/2010,"$17,100.00 ",Quarter: NW/4 Section: 20 Township: 37 Range: 15
574390,12/15/2010,"$450,000.00 ",Subdivision: INDIAN CAMP RANCH Lot: 7 35.44A - (MC161...
574494,12/22/2010,"$150,000.00 ",Section: 13 Township: 36 Range: 17
574526,12/1/2010,"$153,000.00 ",Section: 32 Township: 37 Range: 15
574609,12/30/2010,"$280,000.00 ",Quarter: NW/4 Section: 28 Township: 36 Range: 14 Subdiv...
574724,12/30/2010,"$179,900.00 ",Section: 21 Township: 36 Range: 13
574727,12/23/2010,"$103,000.00 ",Quarter: SE/4 Section: 34 Township: 37 Range: 14
574736,1/4/2011,"$45,000.00 ",Section: 24 Township: 36 Range: 16 Subdivision: VENTERS...
574736,1/4/2011,"$45,000.00 ",Section: 24 Township: 36 Range: 16 Subdivision: VENTERS...
574736,1/4/2011,"$45,000.00 ",Section: 24 Township: 36 Range: 16 Subdivision: VENTERS...
574736,1/4/2011,"$45,000.00 ",Section: 24 Township: 36 Range: 16 Subdivision: VENTERS...
574736,1/4/2011,"$45,000.00 ",Section: 24 Township: 36 Range: 16 Subdivision: VENTERS...
574736,1/4/2011,"$45,000.00 ",Section: 24 Township: 36 Range: 16 Subdivision: VENTERS...
574736,1/4/2011,"$45,000.00 ",Section: 24 Township: 36 Range: 16 Subdivision: VENTERS...
574736,1/4/2011,"$45,000.00 ",Section: 24 Township: 36 Range: 16 Subdivision: VENTERS...
574736,1/4/2011,"$45,000.00 ",Section: 24 Township: 36 Range: 16 Subdivision: VENTERS...
574882,12/28/2010,"$140,000.00 ",Quarter: NW/4 Section: 13 Township: 36 Range: 14
574913,1/14/2011,"$270,000.00 ",Quarter: SW/4 Section: 16 Township: 35 Range: 16
574916,1/14/2011,"$33,000.00 ",Quarter: NW/4 Section: 15 Township: 35 Range: 16
574932,1/18/2011,"$300,000.00 ",Quarter: SW/4 Section: 18 Township: 36 Range: 15 Subdiv...
574986,1/20/2011,"$220,000.00 ",Section: 2 Township: 35 Range: 16 Subdivision: MESA SKY...
574990,1/21/2011,"$88,000.00 ",Section: 1 Township: 37 Range: 16 Subdivision: HILLTOP ...
575103,1/28/2011,"$184,800.00 ",Section: 2 Township: 36 Range: 16 Subdivision: MONTEZUM...
575104,1/28/2011,"$145,000.00 ",Section: 2 Township: 36 Range: 16 Subdivision: MONTEZUM...
575130,1/31/2011,"$225,000.00 ",Quarter: NW/4 Section: 12 Township: 36 Range: 15
575430,2/22/2011,"$140,000.00 ",Quarter: NE/4 Section: 27 Township: 37 Range: 16
575454,1/27/2011,"$115,000.00 ",Section: 6 Township: 37 Range: 16 Subdivision: SUNNYSID...
575499,2/23/2011,"$280,000.00 ",Section: 32 Township: 37 Range: 14 Subdivision: SUMMIT ...
575513,2/28/2011,"$380,000.00 ",Quarter: SE/4 Section: 22 Township: 36 Range: 16
575600,3/3/2011,"$289,900.00 ",Quarter: NE Section: 3 Township: 37 Range: 15
575648,3/8/2011,"$215,000.00 ",Quarter: NW/4 Section: 17 Township: 36 Range: 16
575724,3/11/2011,"$50,000.00 ",Quarter: NE/4 Section: 18 Township: 35 Range: 16 Subdiv...
575752,3/14/2011,"$330,000.00 ",Section: 7 Township: 37 Range: 15 Subdivision: WINGSPRE...
575754,3/14/2011,"$314,600.00 ",Quarter: SW/4 Section: 36 Township: 39 Range: 14
575863,3/17/2011,"$136,900.00 ",Quarter: NW/4 Section: 24 Township: 36 Range: 16 Subdiv...
575996,3/30/2011,"$200,000.00 ",Quarter: NW/4 Section: 16 Township: 36 Range: 15 Subdiv...
576188,4/5/2011,"$83,000.00 ",Quarter: SE/4 Section: 21 Township: 36 Range: 13
576239,4/10/2011,"$9,500.00 ",Section: 1 Township: 38 Range: 19
576240,4/6/2011,"$9,500.00 ",Section: 1 Township: 38 Range: 19
576243,4/14/2011,"$140,000.00 ",Section: 26 Township: 36 Range: 16
576263,4/15/2011,"$159,900.00 ",Quarter: NE/4 Section: 30 Township: 37 Range: 16 Subdiv...
576377,4/25/2011,"$261,000.00 ",Quarter: NE/4 Section: 11 Township: 37 Range: 16 Subdiv...
576408,4/27/2011,"$129,000.00 ",Subdivision: GEORGE BAUERS (FIRST & SECOND) Lot: 4 Block...
576521,4/27/2011,"$58,000.00 ",Quarter: SE/4 Section: 12 Township: 36 Range: 16 Subdiv...
576744,5/13/2011,"$60,000.00 ",Section: 35 Township: 36 Range: 16 S1/2SE1/4SE1/4SW1/4N...
576747,5/13/2011,"$166,000.00 ",Section: 7 Township: 35 Range: 16 Subdivision: SAGE HIL...
576791,5/13/2011,"$240,000.00 ",Quarter: SE/4 Section: 29 Township: 36 Range: 13 Subdiv...
576896,5/25/2011,"$285,000.00 ",Quarter: SW/4 Section: 10 Township: 37 Range: 15 Subdiv...
576901,5/25/2011,"$117,000.00 ",Section: 26 Township: 36 Range: 16
576910,5/26/2011,"$123,000.00 ",Quarter: NW/4 Section: 26 Township: 36 Range: 16 Subdiv...
576955,5/31/2011,"$327,000.00 ",Section: 6 Township: 36 Range: 15 Subdivision: SUNSET E...
577021,6/2/2011,"$230,000.00 ",Quarter: NW/4 Section: 31 Township: 37 Range: 15 Subdiv...
577106,5/26/2011,"$250,000.00 ",Quarter: SE/4 Section: 16 Township: 36 Range: 16
577109,6/8/2011,"$83,000.00 ",Quarter: SW/4 Section: 14 Township: 36 Range: 16
577192,6/13/2011,"$215,000.00 ",Quarter: NW/4 Section: 14 Township: 36 Range: 16
577210,6/13/2011,"$80,000.00 ",Quarter: SW/4 Section: 22 Township: 38 Range: 18
577211,6/13/2011,"$160,000.00 ",Quarter: SW/4 Section: 22 Township: 38 Range: 18
577281,6/17/2011,"$125,000.00 ",Section: 18 Township: 37 Range: 15 Subdivision: RUSTIC ...
577432,5/9/2011,"$169,900.00 ",Quarter: SE/4 Section: 36 Township: 36 Range: 16 Subdiv...
577450,6/27/2011,"$42,000.00 ",Quarter: NE/4 Section: 28 Township: 36 Range: 14 Subdiv...
577506,6/24/2011,"$225,000.00 ",Sixteenth: SE Quarter: NW Section: 4 Township: 35 Range:...
577555,7/5/2011,"$175,000.00 ",Section: 7 Township: 35 Range: 16
577609,7/15/2011,"$207,000.00 ",Section: 3 Township: 36 Range: 17
577705,7/14/2011,"$270,000.00 ",Quarter: SW/4 Section: 11 Township: 37 Range: 15
577724,7/15/2011,"$225,000.00 ",Section: 24 Township: 36 Range: 16 Subdivision: BARRETT...
577822,6/1/2011,"$259,555.00 ",Quarter: SE/4 Section: 17 Township: 36 Range: 15
577837,7/9/2011,"$150,000.00 ",Section: 8 Township: 36 Range: 16
577874,7/19/2011,"$35,000.00 ",Section: 27 Township: 37 Range: 14 Subdivision: SUMMIT ...
577884,7/25/2011,"$81,000.00 ",Section: 3 Township: 37 Range: 16 Subdivision: PINON HI...
577918,7/26/2011,"$179,900.00 ",Quarter: SW/4 Section: 17 Township: 36 Range: 14
577929,6/28/2011,"$57,000.00 ",Quarter: NW/4 Section: 20 Township: 35 Range: 16
577934,7/27/2011,"$300,000.00 ",Quarter: SW/4 Section: 31 Township: 37 Range: 16 Subdiv...
577998,7/29/2011,"$179,000.00 ",Section: 6 Township: 36 Range: 15
578045,8/2/2011,"$30,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 15 Subdiv...
578206,8/3/2011,"$150,000.00 ",Quarter: SE/4 Section: 29 Township: 36 Range: 13 Subdiv...
578248,8/17/2011,"$182,000.00 ",Quarter: NE/4 Section: 36 Township: 37 Range: 15 Subdiv...
578275,8/16/2011,"$92,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...
578277,8/18/2011,"$219,000.00 ",Section: 1 Township: 36 Range: 14 Subdivision: SHILO Lo...
578345,7/24/2011,"$164,000.00 ",Section: 8 Township: 36 Range: 16
578351,8/23/2011,"$140,000.00 ",Section: 31 Township: 36 Range: 13
578400,8/26/2011,"$220,000.00 ",Quarter: SW/4 Section: 28 Township: 38 Range: 16
578407,8/26/2011,"$73,500.00 ",Quarter: NE/4 Section: 26 Township: 36 Range: 16
578407,8/26/2011,"$73,500.00 ",Quarter: NE/4 Section: 26 Township: 36 Range: 16
578407,8/26/2011,"$73,500.00 ",Quarter: NE/4 Section: 26 Township: 36 Range: 16
578407,8/26/2011,"$73,500.00 ",Quarter: NE/4 Section: 26 Township: 36 Range: 16
578430,8/25/2011,"$310,000.00 ",Section: 8 Township: 36 Range: 13 Subdivision: OAKVIEW ...
578451,8/22/2011,"$210,000.00 ",Quarter: NW/4 Section: 31 Township: 37 Range: 15 Subdiv...
578489,8/31/2011,"$450,000.00 ",Section: 25 Township: 37 Range: 17
578524,9/2/2011,"$325,000.00 ",Quarter: NW/4 Section: 36 Township: 39 Range: 14
578529,8/26/2011,"$200,000.00 ",Sixteenth: NE/4 Quarter: SE/4 Section: 31 Township: 37 R...
578664,9/13/2011,"$110,000.00 ",Quarter: SW/4 Section: 10 Township: 37 Range: 15 Subdiv...
578672,9/9/2011,"$139,900.00 ",Section: 26 Township: 36 Range: 16
578755,9/20/2011,"$250,000.00 ",Section: 6 Township: 36 Range: 15
578764,9/6/2011,"$49,000.00 ",Section: 5 Township: 35 Range: 16 Subdivision: VALLEY V...
578779,8/26/2011,"$120,000.00 ",Quarter: SE/4 Section: 24 Township: 35 Range: 17
578826,9/23/2011,"$180,000.00 ",Quarter: NW/4 Section: 13 Township: 37 Range: 16
578831,9/12/2011,"$115,000.00 ",Section: 6 Township: 37 Range: 16 Subdivision: OLD MINE...
578924,8/16/2011,"$105,000.00 ",Quarter: SE/4 Section: 14 Township: 37 Range: 16 Subdiv...
578954,10/3/2011,"$12,000.00 ",Quarter: SW Section: 9 Township: 36 Range: 13
579146,10/14/2011,"$154,000.00 ",Quarter: SE/4 Section: 16 Township: 37 Range: 15 Subdiv...
579209,10/17/2011,"$125,000.00 ",Quarter: SE/4 Section: 27 Township: 36 Range: 16 Subdiv...
579241,10/10/2011,"$210,000.00 ",Quarter: SE/4 Section: 15 Township: 37 Range: 16
579286,10/21/2011,"$196,500.00 ",Section: 26 Township: 36 Range: 16
579290,10/21/2011,"$165,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 14 Subdiv...
579304,10/21/2011,"$198,000.00 ",Quarter: SE/4 Section: 17 Township: 36 Range: 15
579375,10/26/2011,"$175,000.00 ",Quarter: NW/4 Section: 22 Township: 37 Range: 16
579403,10/28/2011,"$127,000.00 ",Quarter: SW/4 Section: 32 Township: 37 Range: 14 Quarter...
579425,10/17/2011,"$65,000.00 ",Quarter: SW/4 Section: 16 Township: 35 Range: 16
579442,10/28/2011,"$110,000.00 ",Quarter: SW/4 Section: 32 Township: 37 Range: 14 Quarter...
579498,11/2/2011,"$240,000.00 ",Quarter: NW/4 Section: 32 Township: 35 Range: 16
579506,11/1/2011,"$98,000.00 ",Quarter: NE/4 Section: 18 Township: 35 Range: 16 Subdiv...
579558,11/7/2011,"$283,500.00 ",Quarter: NE/4 Section: 25 Township: 37 Range: 17
579567,11/7/2011,"$92,500.00 ",Section: 26 Township: 36 Range: 16
579622,11/10/2011,"$85,000.00 ",Quarter: NE/4 Section: 11 Township: 38 Range: 18
579626,11/8/2011,"$48,000.00 ",Quarter: SW/4 Section: 15 Township: 36 Range: 16
579633,11/14/2011,"$185,000.00 ",Quarter: NE/4 Section: 29 Township: 37 Range: 14
579760,11/21/2011,"$94,000.00 ",Quarter: SW/4 Section: 23 Township: 37 Range: 15
579957,12/1/2011,"$50,000.00 ",Section: 7 Township: 35 Range: 16 Subdivision: SAGE HIL...
580078,12/12/2011,"$93,000.00 ",Quarter: SW/4 Section: 11 Township: 36 Range: 16
580126,12/14/2011,"$101,000.00 ",Quarter: SW/4 Section: 28 Township: 36 Range: 13
580145,11/14/2011,"$51,000.00 ",Quarter: NW/4 Section: 21 Township: 38 Range: 17
580185,12/19/2011,"$139,000.00 ",Quarter: SE/4 Section: 28 Township: 37 Range: 14
580258,12/7/2011,"$120,200.00 ",Sixteenth: NW Quarter: NW Section: 9 Township: 35 Range:...
580265,12/22/2011,"$117,000.00 ",Section: 26 Township: 36 Range: 16
580269,12/19/2011,"$85,000.00 ",Quarter: SE/4 Section: 34 Township: 37 Range: 14
580361,11/1/2011,"$110,000.00 ",Section: 5 Township: 35 Range: 16 Subdivision: VALLEY V...
580382,1/3/2012,"$85,000.00 ",Quarter: SE Section: 29 Township: 36 Range: 13
580392,1/2/2012,"$30,000.00 ",Quarter: NE/4 Section: 23 Township: 36 Range: 16
580432,1/6/2012,"$195,000.00 ",Quarter: NW/4 Section: 15 Township: 36 Range: 15
580750,1/25/2012,"$96,000.00 ",Quarter: SE/4 Section: 34 Township: 37 Range: 16
580778,1/27/2012,"$55,000.00 ",Section: 29 Township: 36 Range: 13
580820,1/31/2012,"$361,300.00 ",Section: 4 Township: 36 Range: 14 Subdivision: SUMMIT L...
580879,2/3/2012,"$325,000.00 ",Section: 2 Township: 36 Range: 16 Subdivision: MILDRED ...
581059,2/15/2012,"$52,500.00 ",Section: 2 Township: 37 Range: 17
581060,1/27/2012,"$75,000.00 ",Section: 21 Township: 36 Range: 16 Subdivision: CRESTVI...
581061,2/6/2012,"$350,000.00 ",Section: 21 Township: 36 Range: 16 Subdivision: CRESTVI...
581094,2/15/2012,"$110,000.00 ",Section: 26 Township: 36 Range: 16
581136,2/15/2012,"$165,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...
581168,2/18/2012,"$229,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 15
581215,2/24/2012,"$197,500.00 ",Section: 9 Township: 35 Range: 16
581255,2/24/2012,"$100,000.00 ",Quarter: SW/4 Section: 31 Township: 37 Range: 14 Section...
581328,1/24/2012,"$70,900.00 ",Quarter: SW/4 Section: 32 Township: 39 Range: 13
581496,3/2/2012,"$70,700.00 ",Section: 21 Township: 36 Range: 13
581663,3/13/2012,"$249,900.00 ",Section: 2 Township: 36 Range: 16 Subdivision: MILDRED ...
581676,3/13/2012,"$20,000.00 ",Section: 24 Township: 35 Range: 17 Subdivision: COY GRA...
581701,3/19/2012,"$138,900.00 ",Quarter: NW/4 Section: 28 Township: 36 Range: 13 Subdiv...
581776,3/16/2012,"$87,000.00 ",Quarter: NE/4 Section: 26 Township: 36 Range: 16
581832,3/23/2012,"$340,000.00 ",Quarter: NE/4 Section: 21 Township: 39 Range: 17 Subdiv...
581959,3/30/2012,"$192,500.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16
581965,3/28/2012,"$52,500.00 ",Quarter: SE/4 Section: 30 Township: 35 Range: 16 Subdiv...
581974,3/30/2012,"$128,000.00 ",Quarter: SE/4 Section: 36 Township: 38 Range: 17
582021,3/31/2012,"$168,000.00 ",Section: 5 Township: 36 Range: 16
582076,4/6/2012,"$122,000.00 ",Quarter: SE/4 Section: 12 Township: 36 Range: 16 Subdiv...
582151,4/11/2012,"$90,000.00 ",Section: 26 Township: 36 Range: 16
582186,4/13/2012,"$55,000.00 ",Section: 20 Township: 39 Range: 17 Subdivision: RYMAN C...
582186,4/13/2012,"$55,000.00 ",Section: 21 Township: 39 Range: 17 Subdivision: RYMAN C...
582186,4/13/2012,"$55,000.00 ",Section: 20 Township: 39 Range: 17 Subdivision: RYMAN C...
582186,4/13/2012,"$55,000.00 ",Section: 21 Township: 39 Range: 17 Subdivision: RYMAN C...
582333,4/24/2012,"$10,000.00 ",Section: 35 Township: 39 Range: 18
582375,4/20/2012,"$98,000.00 ",Section: 7 Township: 36 Range: 12
582478,4/25/2012,"$160,000.00 ",Quarter: NW/4 Section: 31 Township: 37 Range: 15 Subdiv...
582514,5/2/2012,"$100,000.00 ",Section: 7 Township: 36 Range: 15
582604,4/30/2012,"$141,400.00 ",Quarter: NW/4 Section: 11 Township: 36 Range: 13 Subdiv...
582738,5/17/2012,"$210,000.00 ",Section: 9 Township: 37 Range: 16 Subdivision: WATSON M...
582756,5/18/2012,"$68,000.00 ",Quarter: SW/4 Section: 19 Township: 37 Range: 16 Subdiv...
582786,5/17/2012,"$82,505.00 ",Quarter: SE/4 Section: 33 Township: 36 Range: 13
582827,5/23/2012,"$20,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...
582830,5/23/2012,"$280,000.00 ",Quarter: NW/4 Section: 10 Township: 36 Range: 16 Subdiv...
582858,5/21/2012,"$43,300.00 ",Quarter: NW/4 Section: 16 Township: 35 Range: 16
582979,5/31/2012,"$320,000.00 ",Quarter: SE/4 Section: 34 Township: 37 Range: 14
583050,6/5/2012,"$25,000.00 ",Section: 26 Township: 36 Range: 16
583074,5/10/2012,"$125,000.00 ",Quarter: NW/4 Section: 16 Township: 36 Range: 15
583100,5/9/2012,"$48,000.00 ",Quarter: SW/4 Section: 29 Township: 36 Range: 13
583134,6/8/2012,"$5,500.00 ",Quarter: SW/4 Section: 30 Township: 38 Range: 16
583218,6/8/2012,"$110,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...
583262,6/14/2012,"$84,500.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...
583299,6/18/2012,"$225,300.00 ",Quarter: SW/4 Section: 18 Township: 36 Range: 15 Subdiv...
583318,6/19/2012,"$135,000.00 ",Quarter: SE/4 Section: 28 Township: 36 Range: 13 Subdiv...
583357,6/22/2012,"$124,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...
583364,6/22/2012,"$70,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...
583387,6/21/2012,"$78,000.00 ",Quarter: NE/4 Section: 29 Township: 37 Range: 14
583502,6/26/2012,"$85,000.00 ",Quarter: NE/4 Section: 30 Township: 37 Range: 15
583586,6/28/2012,"$287,000.00 ",Quarter: NE/4 Section: 21 Township: 38 Range: 17 Subdiv...
