ID,Date,Price,Location
583596,6/27/2012,"$144,500.00 ",Quarter: NW/4 Section: 28 Township: 37 Range: 14 Subdiv...
583599,6/27/2012,"$287,500.00 ",Quarter: SW/4 Section: 20 Township: 37 Range: 15 Subdiv...
583603,6/27/2012,"$209,500.00 ",Quarter: SW/4 Section: 15 Township: 36 Range: 16
583608,6/29/2012,"$151,000.00 ",Quarter: NE/4 Section: 31 Township: 37 Range: 15
583608,6/29/2012,"$151,000.00 ",Quarter: NW/4 Section: 31 Township: 37 Range: 15
583608,6/29/2012,"$151,000.00 ",Quarter: NE/4 Section: 31 Township: 37 Range: 15
583608,6/29/2012,"$151,000.00 ",Quarter: NW/4 Section: 31 Township: 37 Range: 15
583612,6/28/2012,"$140,000.00 ",Section: 3 Township: 37 Range: 16 Subdivision: PINON HI...
583630,6/29/2012,"$50,000.00 ",Section: 8 Township: 38 Range: 17
583657,7/3/2012,"$51,000.00 ",Section: 2 Township: 36 Range: 16 Subdivision: LEBANON ...
583711,7/9/2012,"$420,000.00 ",Quarter: SW/4 Section: 31 Township: 37 Range: 16 Subdiv...
583738,7/9/2012,"$75,000.00 ",Section: 35 Township: 36 Range: 16
583773,7/6/2012,"$410,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16
583853,7/16/2012,"$51,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...
583922,7/20/2012,"$52,500.00 ",Quarter: SE/4 Section: 24 Township: 36 Range: 14 Subdiv...
583951,7/16/2012,"$80,000.00 ",Quarter: NW/4 Section: 29 Township: 37 Range: 16
584022,7/24/2012,"$20,000.00 ",Section: 10 Township: 37 Range: 15
584024,7/24/2012,"$19,900.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...
584095,7/31/2012,"$35,300.00 ",Quarter: NW/4 Section: 24 Township: 36 Range: 16 Subdiv...
584122,8/1/2012,"$305,000.00 ",Section: 22 Township: 36 Range: 13
584188,8/3/2012,"$178,500.00 ",Section: 8 Township: 38 Range: 17
584200,8/8/2012,"$170,000.00 ",Quarter: SE/4 Section: 30 Township: 36 Range: 16 Subdiv...
584268,7/30/2012,"$165,000.00 ",Quarter: SE/4 Section: 27 Township: 36 Range: 16 Subdiv...
584300,8/9/2012,"$227,000.00 ",Quarter: NW/4 Section: 21 Township: 37 Range: 16
584310,8/14/2012,"$213,400.00 ",Section: 1 Township: 35 Range: 16 Subdivision: MESA SKY...
584389,8/16/2012,"$175,000.00 ",Quarter: SE/4 Section: 33 Township: 37 Range: 14 Subdiv...
584393,8/16/2012,"$175,000.00 ",Section: 2 Township: 37 Range: 16 Subdivision: NORTHCUT...
584487,8/24/2012,"$110,000.00 ",Sixteenth: NW Quarter: NW Section: 35 Township: 36 Range...
584531,8/22/2012,"$175,000.00 ",Quarter: SE/4 Section: 29 Township: 38 Range: 16
584599,8/30/2012,"$236,000.00 ",Quarter: NW/4 Section: 24 Township: 37 Range: 17 Subdiv...
584603,8/16/2012,"$240,000.00 ",Quarter: SW/4 Section: 18 Township: 36 Range: 15 Subdiv...
584821,9/13/2012,"$178,000.00 ",Sixteenth: NE/4 Quarter: NE/4 Section: 16 Township: 37 R...
584826,9/13/2012,"$80,000.00 ",Section: 1 Township: 36 Range: 16 Subdivision: SCHWARZK...
584842,9/9/2012,"$175,000.00 ",Quarter: SE/4 Section: 33 Township: 36 Range: 14
584861,9/17/2012,"$172,500.00 ",Quarter: NE/4 Section: 17 Township: 36 Range: 15
584906,9/19/2012,"$265,100.00 ",Quarter: SW/4 Section: 20 Township: 37 Range: 15 Subdiv...
584955,8/27/2012,"$80,000.00 ",Section: 4 Township: 35 Range: 13
584990,9/21/2012,"$88,000.00 ",Sixteenth: NE Quarter: NE/4 Section: 16 Township: 37 Ran...
585042,9/26/2012,"$170,000.00 ",Quarter: SE/4 Section: 15 Township: 36 Range: 16
585060,9/28/2012,"$50,000.00 ",Quarter: NW/4 Section: 17 Township: 36 Range: 16 Subdiv...
585119,9/18/2012,"$80,200.00 ",Quarter: NE/4 Section: 10 Township: 35 Range: 16 Subdiv...
585300,10/11/2012,"$225,000.00 ",Quarter: SE/4 Section: 14 Township: 37 Range: 16 Subdiv...
585310,10/12/2012,"$262,500.00 ",Quarter: SW/4 Section: 16 Township: 35 Range: 16
585380,10/16/2012,"$160,000.00 ",Sixteenth: NW Quarter: NE/4 Section: 10 Township: 36 Ran...
585431,10/19/2012,"$343,000.00 ",Section: 2 Township: 36 Range: 16
585447,10/18/2012,"$110,000.00 ",Quarter: SW/4 Section: 14 Township: 36 Range: 16 Subdiv...
585482,10/22/2012,"$25,000.00 ",Quarter: NE/4 Section: 27 Township: 36 Range: 14 Subdiv...
585483,10/22/2012,"$238,200.00 ",Quarter: SW Section: 15 Township: 36 Range: 15 Subdivis...
585588,10/29/2012,"$1,000.00 ",Section: 33 Township: 37 Range: 15
585799,11/9/2012,"$120,000.00 ",Section: 1 Township: 37 Range: 13 Subdivision: SPRING C...
585815,10/25/2012,"$229,000.00 ",Section: 17 Township: 37 Range: 15 Subdivision: WILSON ...
585901,10/27/2012,"$12,500.00 ",Sixteenth: SE/4 Quarter: SE/4 Section: 34 Township: 37 R...
585947,11/19/2012,"$110,000.00 ",Section: 31 Township: 36 Range: 13
586093,11/9/2012,"$285,000.00 ",Quarter: SW/4 Section: 16 Township: 35 Range: 16
586195,11/29/2012,"$123,500.00 ",Section: 29 Township: 35 Range: 16 Subdivision: SOUTH M...
586253,11/27/2012,"$222,000.00 ",Quarter: SE/4 Section: 29 Township: 36 Range: 13 Subdiv...
586257,12/3/2012,"$160,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...
586369,12/11/2012,"$182,000.00 ",Quarter: SE/4 Section: 28 Township: 36 Range: 13
586477,12/7/2012,"$45,000.00 ",Quarter: SW/4 Section: 14 Township: 36 Range: 16
586558,12/21/2012,"$101,900.00 ",Section: 8 Township: 38 Range: 17
586601,12/26/2012,"$15,000.00 ",Quarter: SE/4 Section: 16 Township: 37 Range: 15
586603,12/21/2012,"$35,000.00 ",Quarter: SW/4 Section: 31 Township: 37 Range: 16 Subdiv...
586620,12/20/2012,"$131,200.00 ",Sixteenth: SE Quarter: SE/4 Section: 36 Township: 38 Ran...
586696,12/26/2012,"$53,500.00 ",Quarter: SW/4 Section: 26 Township: 38 Range: 17
586697,12/31/2012,"$53,500.00 ",Quarter: SW/4 Section: 26 Township: 38 Range: 17
586699,12/28/2012,"$178,000.00 ",Quarter: SE/4 Section: 16 Township: 37 Range: 16
586762,12/26/2012,"$57,800.00 ",Quarter: NE/4 Section: 26 Township: 36 Range: 16 Subdiv...
586920,1/15/2013,"$170,000.00 ",Section: 28 Township: 36 Range: 13
586920,1/15/2013,"$170,000.00 ",Section: 28 Township: 36 Range: 13
586920,1/15/2013,"$170,000.00 ",Section: 28 Township: 36 Range: 13
586920,1/15/2013,"$170,000.00 ",Section: 28 Township: 36 Range: 13
586967,5/15/2012,"$75,000.00 ",Quarter: NE/4 Section: 34 Township: 36 Range: 16
586983,1/21/2013,"$39,000.00 ",Section: 6 Township: 36 Range: 16 Subdivision: ALKALI M...
587131,1/29/2013,"$154,900.00 ",Quarter: NE/4 Section: 33 Township: 37 Range: 14 Subdiv...
587293,2/11/2013,"$30,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...
587312,1/30/2013,"$125,000.00 ",Section: 7 Township: 36 Range: 16
587383,2/14/2013,"$155,000.00 ",Quarter: SE/4 Section: 20 Township: 35 Range: 16
587396,2/11/2013,"$95,000.00 ",Quarter: SW/4 Section: 12 Township: 36 Range: 14
587499,2/22/2013,"$51,000.00 ",Quarter: SW/4 Section: 16 Township: 35 Range: 16
587627,2/27/2013,"$52,500.00 ",Quarter: SW/4 Section: 11 Township: 36 Range: 16
587691,3/7/2013,"$260,000.00 ",Quarter: NW/4 Section: 30 Township: 36 Range: 15 Subdiv...
587702,3/8/2013,"$197,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...
587704,3/8/2013,"$155,000.00 ",Quarter: SE/4 Section: 10 Township: 37 Range: 15 Subdiv...
587707,2/22/2013,"$192,000.00 ",Quarter: NE/4 Section: 29 Township: 37 Range: 16
587747,3/8/2013,"$135,000.00 ",Quarter: NE/4 Section: 33 Township: 37 Range: 14 Subdiv...
587838,3/14/2013,"$50,000.00 ",Sixteenth: SE/4 Quarter: NW/4 Section: 16 Township: 35 R...
587962,3/1/2013,"$125,000.00 ",Section: 24 Township: 36 Range: 16 Subdivision: MONTEZU...
588168,4/1/2013,"$318,500.00 ",Section: 19 Township: 36 Range: 15 Subdivision: FAIRWAY...
588168,4/1/2013,"$318,500.00 ",Section: 19 Township: 36 Range: 15 Subdivision: FAIRWAY...
588168,4/1/2013,"$318,500.00 ",Section: 19 Township: 36 Range: 15 Subdivision: FAIRWAY...
588168,4/1/2013,"$318,500.00 ",Section: 19 Township: 36 Range: 15 Subdivision: FAIRWAY...
588224,4/4/2013,"$175,000.00 ",Section: 7 Township: 35 Range: 16
588241,4/5/2013,"$21,000.00 ",Section: 1 Township: 37 Range: 13 Subdivision: SPRING C...
588340,4/4/2013,"$160,000.00 ",Section: 6 Township: 38 Range: 12
588387,4/12/2013,"$135,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...
588405,9/21/2012,"$153,030.00 ",Section: 1 Township: 37 Range: 17
588407,4/12/2013,"$50,000.00 ",Section: 6 Township: 37 Range: 16 Subdivision: SUNNYSID...
588466,4/11/2013,"$125,000.00 ",Quarter: SW/4 Section: 16 Township: 35 Range: 16
588480,4/11/2013,"$140,000.00 ",Quarter: SW/4 Section: 16 Township: 35 Range: 16
588512,4/19/2013,"$225,000.00 ",Quarter: NW/4 Section: 28 Township: 37 Range: 14 Subdiv...
588603,4/22/2013,"$40,000.00 ",Quarter: NW/4 Section: 28 Township: 36 Range: 13 Subdiv...
588625,4/26/2013,"$150,000.00 ",0 Subdivision: D H LEMMONS TOWNSITE Block: 7 Lot: 15 THR...
588628,4/26/2013,"$15,000.00 ",0 Subdivision: D H LEMMONS TOWNSITE Block: 7 Lot: 15 THR...
588677,4/26/2013,"$394,000.00 ",Section: 3 Township: 35 Range: 14 Subdivision: MUDD CRE...
588682,4/29/2013,"$207,000.00 ",Quarter: SW/4 Section: 24 Township: 37 Range: 17
588682,4/29/2013,"$207,000.00 ",Quarter: SW/4 Section: 24 Township: 37 Range: 17
588682,4/29/2013,"$207,000.00 ",Quarter: SW/4 Section: 24 Township: 37 Range: 17
588682,4/29/2013,"$207,000.00 ",Quarter: SW/4 Section: 24 Township: 37 Range: 17
588698,3/19/2013,"$135,000.00 ",Section: 1 Township: 36 Range: 16 Subdivision: VANIK MI...
588726,5/1/2013,"$128,000.00 ",Quarter: SW/4 Section: 10 Township: 37 Range: 15 Subdiv...
588801,5/6/2013,"$72,000.00 ",Quarter: NW/4 Section: 32 Township: 35 Range: 16
588837,5/7/2013,"$35,000.00 ",Quarter: NW/4 Section: 24 Township: 36 Range: 16 Subdiv...
588868,5/10/2013,"$113,800.00 ",Quarter: SW/4 Section: 18 Township: 36 Range: 15 Subdiv...
588869,5/10/2013,"$227,500.00 ",Quarter: SW/4 Section: 18 Township: 36 Range: 15 Subdiv...
588874,5/10/2013,"$200,000.00 ",Quarter: NE/4 Section: 11 Township: 36 Range: 14
588874,5/10/2013,"$200,000.00 ",Quarter: NE/4 Section: 11 Township: 36 Range: 14
588874,5/10/2013,"$200,000.00 ",Quarter: NE/4 Section: 11 Township: 36 Range: 14
588874,5/10/2013,"$200,000.00 ",Quarter: NE/4 Section: 11 Township: 36 Range: 14
588898,5/7/2013,"$320,000.00 ",Section: 6 Township: 38 Range: 12
588911,3/18/2013,"$359,500.00 ",Quarter: NW/4 Section: 10 Township: 36 Range: 15 Subdiv...
588912,4/18/2013,"$359,500.00 ",Quarter: NW/4 Section: 10 Township: 36 Range: 15 Subdiv...
588925,5/9/2013,"$200,000.00 ",Sixteenth: W/2 Quarter: NW/4 Section: 16 Township: 36 Ra...
589010,5/17/2013,"$160,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...
589019,5/20/2013,"$125,000.00 ",Quarter: NW/4 Section: 25 Township: 35 Range: 16 Subdiv...
589136,4/12/2013,"$149,900.00 ",Quarter: NW/4 Section: 26 Township: 37 Range: 15
589161,5/22/2013,"$185,000.00 ",Quarter: NW/4 Section: 31 Township: 36 Range: 13
589194,5/29/2013,"$267,000.00 ",Quarter: NW/4 Section: 34 Township: 36 Range: 18
589228,5/30/2013,"$100,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...
589257,6/3/2013,"$250,000.00 ",Section: 6 Township: 36 Range: 15
589314,6/3/2013,"$85,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...
589322,5/8/2013,"$145,500.00 ",Quarter: SW/4 Section: 17 Township: 37 Range: 15
589353,6/5/2013,"$120,000.00 ",Section: 26 Township: 36 Range: 16
589356,6/7/2013,"$395,000.00 ",Sixteenth: SE/4 Quarter: NW/4 Section: 27 Township: 38 R...
589496,5/3/2013,"$132,500.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...
589527,6/17/2013,"$159,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...
589539,6/18/2013,"$130,000.00 ",Quarter: NE/4 Section: 21 Township: 37 Range: 17 Subdiv...
589618,6/24/2013,"$25,000.00 ",Quarter: NE/4 Section: 28 Township: 36 Range: 13
589629,6/5/2013,"$30,000.00 ",Section: 28 Township: 36 Range: 13
589659,6/25/2013,"$244,000.00 ",Quarter: NW/4 Section: 14 Township: 35 Range: 16
589702,6/24/2013,"$269,000.00 ",Quarter: NW/4 Section: 32 Township: 37 Range: 16
589761,7/2/2013,"$173,000.00 ",Section: 2 Township: 36 Range: 16 Subdivision: MONTEZUM...
589792,7/3/2013,"$152,000.00 ",Sixteenth: SE/4 Quarter: SE/4 Section: 34 Township: 37 R...
589906,7/1/2013,"$136,500.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...
590080,7/19/2013,"$133,000.00 ",Sixteenth: N/2 Quarter: NE/4 Section: 1 Township: 37 Ran...
590113,7/19/2013,"$153,500.00 ",Quarter: SE/4 Section: 28 Township: 36 Range: 13
590242,7/29/2013,"$185,000.00 ",Quarter: SE/4 Section: 31 Township: 37 Range: 15
590317,7/31/2013,"$219,000.00 ",Section: 5 Township: 36 Range: 15
590319,7/31/2013,"$215,000.00 ",Sixteenth: SW Quarter: SW/4 Section: 18 Township: 36 Ran...
590363,8/2/2013,"$58,900.00 ",Section: 8 Township: 36 Range: 14
590486,8/7/2013,"$90,000.00 ",Section: 3 Township: 35 Range: 17
590548,8/7/2013,"$88,500.00 ",Quarter: NE/4 Section: 36 Township: 36 Range: 16
590574,8/15/2013,"$200,000.00 ",Quarter: SE/4 Section: 21 Township: 37 Range: 16
590583,8/16/2013,"$219,000.00 ",Quarter: SE/4 Section: 36 Township: 37 Range: 17 Subdiv...
590592,8/14/2013,"$134,000.00 ",Quarter: NE/4 Section: 30 Township: 37 Range: 16
590624,8/19/2013,"$162,000.00 ",Sixteenth: NE Quarter: NE Section: 18 Township: 36 Range...
590642,8/17/2013,"$175,000.00 ",Quarter: SE/4 Section: 10 Township: 37 Range: 15 Subdiv...
590653,8/20/2013,"$115,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...
590820,8/29/2013,"$243,000.00 ",Quarter: SW/4 Section: 21 Township: 36 Range: 13 Subdiv...
590822,8/29/2013,"$172,000.00 ",Section: 5 Township: 36 Range: 15
590844,8/30/2013,"$138,000.00 ",Quarter: SE/4 Section: 27 Township: 36 Range: 16 Subdiv...
590847,8/30/2013,"$145,000.00 ",Section: 2 Township: 35 Range: 17
590855,8/28/2013,"$180,000.00 ",Quarter: SE/4 Section: 17 Township: 36 Range: 15
590891,9/4/2013,"$30,000.00 ",Section: 8 Township: 37 Range: 16 Subdivision: DAKOTAS ...
590910,9/5/2013,"$45,000.00 ",Section: 2 Township: 36 Range: 16 Subdivision: LEBANON ...
590994,9/10/2013,"$310,000.00 ",Quarter: NE/4 Section: 21 Township: 37 Range: 16
591075,9/16/2013,"$223,000.00 ",Section: 1 Township: 36 Range: 14
591137,9/19/2013,"$131,000.00 ",Quarter: SE/4 Section: 36 Township: 38 Range: 17
591169,9/20/2013,"$109,700.00 ",Section: 1 Township: 35 Range: 14
591282,9/27/2013,"$230,000.00 ",Section: 17 Township: 37 Range: 15 Subdivision: WILSON ...
591347,9/28/2013,"$129,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...
591354,9/30/2013,"$116,500.00 ",Quarter: NW/4 Section: 16 Township: 35 Range: 16
591498,10/9/2013,"$76,000.00 ",Quarter: SW/4 Section: 30 Township: 35 Range: 16
591521,10/15/2013,"$227,500.00 ",Section: 16 Township: 36 Range: 15
591529,10/11/2013,"$52,000.00 ",Section: 6 Township: 37 Range: 17
591546,10/1/2013,"$52,500.00 ",Section: 26 Township: 36 Range: 16
591559,10/14/2013,"$412,500.00 ",Quarter: NE/4 Section: 31 Township: 36 Range: 17
591608,10/14/2013,"$230,000.00 ",Quarter: NE/4 Section: 12 Township: 36 Range: 13
591625,10/18/2013,"$80,000.00 ",Quarter: NE/4 Section: 29 Township: 37 Range: 16
591804,10/31/2013,"$194,000.00 ",Section: 6 Township: 38 Range: 12
591815,10/31/2013,"$90,000.00 ",Section: 34 Township: 37 Range: 14 TR 168FTX240FT IN N...
591826,11/4/2013,"$165,000.00 ",Quarter: NE/4 Section: 20 Township: 36 Range: 13
591910,11/8/2013,"$225,000.00 ",Section: 8 Township: 36 Range: 13 Subdivision: OAKVIEW ...
592008,11/15/2013,"$230,500.00 ",Quarter: NE/4 Section: 10 Township: 35 Range: 16 Subdiv...
592251,11/27/2013,"$44,500.00 ",Quarter: SE/4 Section: 34 Township: 37 Range: 14
592328,12/6/2013,"$75,000.00 ",Quarter: NW/4 Section: 11 Township: 38 Range: 18
592348,12/5/2013,"$190,000.00 ",Section: 7 Township: 36 Range: 16
592410,12/13/2013,"$289,500.00 ",Section: 6 Township: 36 Range: 15 Subdivision: SUNSET E...
592476,12/20/2013,"$150,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...
592481,12/18/2013,"$135,000.00 ",Section: 9 Township: 36 Range: 15
592544,12/27/2013,"$139,000.00 ",Section: 4 Township: 35 Range: 16 Subdivision: VALLEY V...
592547,12/17/2013,"$80,000.00 ",Quarter: SE/4 Section: 24 Township: 38 Range: 18
592585,12/20/2013,"$180,000.00 ",Quarter: SW/4 Section: 31 Township: 37 Range: 15 Subdiv...
592592,12/27/2013,"$295,000.00 ",Quarter: SW/4 Section: 34 Township: 37 Range: 16 Subdiv...
592627,12/31/2013,"$155,000.00 ",Quarter: NW/4 Section: 31 Township: 37 Range: 15 Subdiv...
592637,1/3/2014,"$94,000.00 ",Quarter: NW/4 Section: 30 Township: 36 Range: 15
592734,1/7/2014,"$155,000.00 ",Section: 8 Township: 36 Range: 16 Subdivision: R & R AC...
592737,1/10/2014,"$287,500.00 ",Quarter: SW/4 Section: 31 Township: 37 Range: 16 Subdiv...
592803,1/12/2014,"$124,900.00 ",Section: 2 Township: 35 Range: 14
592850,1/21/2014,"$324,000.00 ",Quarter: NW/4 Section: 10 Township: 36 Range: 16 Subdiv...
592999,2/3/2014,"$150,000.00 ",Quarter: SE/4 Section: 15 Township: 38 Range: 14 Subdiv...
593006,1/10/2014,"$3,500.00 ",Quarter: SW/4 Section: 36 Township: 39 Range: 14
593011,1/31/2014,"$227,000.00 ",Quarter: NE/4 Section: 10 Township: 35 Range: 16 Subdiv...
593139,2/6/2014,"$200,000.00 ",Section: 6 Township: 38 Range: 17
593184,2/10/2014,"$168,500.00 ",Section: 3 Township: 36 Range: 16
593196,2/14/2014,"$35,000.00 ",Quarter: SW Section: 33 Township: 36 Range: 15 Subdivis...
593198,2/14/2014,"$331,500.00 ",Quarter: SW/4 Section: 34 Township: 36 Range: 17
593222,2/18/2014,"$30,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...
593229,2/18/2014,"$134,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...
593353,2/26/2014,"$90,000.00 ",Quarter: NE/4 Section: 18 Township: 36 Range: 14
593371,2/27/2014,"$67,500.00 ",Section: 17 Township: 37 Range: 15 Section: 18 Township:...
593382,2/28/2014,"$362,500.00 ",Quarter: SW/4 Section: 24 Township: 36 Range: 14
593402,3/3/2014,"$4,000.00 ",Quarter: NE/4 Section: 33 Township: 37 Range: 14 Subdiv...
593523,3/10/2014,"$25,000.00 ",Quarter: NE/4 Section: 25 Township: 36 Range: 16
593631,3/17/2014,"$161,000.00 ",Section: 8 Township: 37 Range: 16 Subdivision: CAROL EV...
593671,3/19/2014,"$185,000.00 ",Section: 8 Township: 36 Range: 16
593718,3/26/2014,"$187,500.00 ",Quarter: SE/4 Section: 29 Township: 38 Range: 16
593724,3/24/2014,"$34,500.00 ",Section: 1 Township: 37 Range: 17
593876,4/3/2014,"$262,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...
593876,4/3/2014,"$262,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...
593876,4/3/2014,"$262,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...
593876,4/3/2014,"$262,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...
593943,4/9/2014,"$56,000.00 ",Quarter: SW/4 Section: 14 Township: 36 Range: 16
593989,4/11/2014,"$56,000.00 ",0 Subdivision: CHAMBERLINS ADDITION (THE) Block: 66 Lot:...
594019,4/15/2014,"$120,000.00 ",Section: 7 Township: 38 Range: 17
594100,4/16/2014,"$150,000.00 ",Quarter: NW/4 Section: 16 Township: 36 Range: 15
594129,4/18/2014,"$14,000.00 ",Quarter: NE/4 Section: 34 Township: 36 Range: 16
594200,4/23/2014,"$182,000.00 ",Quarter: NE/4 Section: 10 Township: 36 Range: 16
594234,4/28/2014,"$153,500.00 ",Sixteenth: NE Quarter: NE Section: 21 Township: 37 Range...
594237,4/28/2014,"$196,200.00 ",Quarter: SE/4 Section: 28 Township: 36 Range: 13
594239,4/20/2014,"$65,000.00 ",Section: 13 Township: 36 Range: 17 Subdivision: FOURWIN...
594241,4/25/2014,"$244,900.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...
594266,4/29/2014,"$182,000.00 ",Quarter: NE/4 Section: 10 Township: 36 Range: 16
594271,4/30/2014,"$186,400.00 ",Quarter: NE/4 Section: 28 Township: 36 Range: 14 Subdiv...
594312,5/1/2014,"$290,000.00 ",Quarter: NW/4 Section: 30 Township: 37 Range: 16
594366,4/18/2014,"$50,000.00 ",Sixteenth: SW Quarter: SW/4 Section: 18 Township: 36 Ran...
594386,4/30/2014,"$186,400.00 ",Quarter: NE/4 Section: 28 Township: 36 Range: 14 Subdiv...
594412,5/5/2014,"$85,000.00 ",0 Subdivision: J L FOUTZ ADDITION Block: 5 Lot: 5
594446,5/6/2014,"$130,000.00 ",Section: 5 Township: 35 Range: 13
594583,5/20/2014,"$275,000.00 ",Quarter: NE/4 Section: 13 Township: 36 Range: 14
594643,5/21/2014,"$213,500.00 ",Quarter: NE/4 Section: 21 Township: 37 Range: 17 Subdiv...
594674,5/28/2014,"$340,000.00 ",Section: 28 Township: 36 Range: 16
594696,5/29/2014,"$160,000.00 ",Quarter: NE/4 Section: 21 Township: 37 Range: 16
594723,5/28/2014,"$136,500.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...
594749,6/3/2014,"$145,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...
594752,6/3/2014,"$250,000.00 ",Section: 1 Township: 36 Range: 14
594760,6/2/2014,"$147,500.00 ",Section: 6 Township: 37 Range: 16 Subdivision: SUNNYSID...
594772,5/30/2014,"$70,000.00 ",Quarter: NW/4 Section: 14 Township: 35 Range: 16
594814,6/4/2014,"$349,000.00 ",Quarter: NW/4 Section: 28 Township: 37 Range: 14 Subdiv...
594823,6/6/2014,"$67,500.00 ",Quarter: NE/4 Section: 31 Township: 37 Range: 15
594833,5/27/2014,"$335,000.00 ",Quarter: SW/4 Section: 21 Township: 36 Range: 13
594949,6/11/2014,"$193,000.00 ",Quarter: SE/4 Section: 30 Township: 36 Range: 13
594996,9/24/2012,"$60,000.00 ",Quarter: SW/4 Section: 10 Township: 37 Range: 15 Subdiv...
595039,6/20/2014,"$139,000.00 ",Section: 6 Township: 37 Range: 16 Subdivision: OLD MINE...
595052,6/18/2014,"$88,400.00 ",Section: 2 Township: 35 Range: 16
595066,6/23/2014,"$399,000.00 ",Quarter: SW/4 Section: 35 Township: 37 Range: 14 Subdiv...
595115,6/23/2014,"$149,900.00 ",Quarter: SE/4 Section: 36 Township: 36 Range: 16 Subdiv...
595141,6/25/2014,"$250,000.00 ",Section: 9 Township: 36 Range: 16 Subdivision: TULAROSA...
595152,6/27/2014,"$110,000.00 ",Section: 5 Township: 35 Range: 16
595182,6/27/2014,"$80,000.00 ",Section: 26 Township: 36 Range: 16
595227,6/30/2014,"$138,500.00 ",Quarter: NE/4 Section: 31 Township: 35 Range: 16 Subdiv...
595244,7/1/2014,"$115,000.00 ",Quarter: SE/4 Section: 11 Township: 36 Range: 15 Subdiv...
595305,7/1/2014,"$136,500.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...
