"","ID","Date","Price","Location"
"783","595389","7/14/2014","75000","Section: 28 Township: 36 Range: 13 Subdivision: HERSHBE..."
"784","595427","7/16/2014","290000","Quarter: SW/4 Section: 16 Township: 37 Range: 15"
"785","595432","7/15/2014","245000","Section: 8 Township: 35 Range: 16 Subdivision: GOODWIN ..."
"786","595443","7/15/2014","500000","Quarter: NE/4 Section: 24 Township: 39 Range: 14"
"787","595460","6/20/2014","100000","Quarter: SE/4 Section: 17 Township: 37 Range: 15"
"788","595500","7/16/2014","390000","Section: 3 Township: 35 Range: 14 Subdivision: MUDD CRE..."
"789","595510","7/18/2014","93500","Section: 6 Township: 36 Range: 16"
"790","595571","7/22/2014","240000","Section: 17 Township: 37 Range: 15 Subdivision: WILSON ..."
"791","595674","7/25/2014","55000","Quarter: SE/4 Section: 11 Township: 36 Range: 14"
"792","595719","7/31/2014","115000","Section: 16 Township: 37 Range: 15"
"793","595743","8/1/2014","12500","Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv..."
"794","595746","7/31/2014","290000","Section: 6 Township: 36 Range: 15"
"795","595862","8/8/2014","36000","Quarter: SE/4 Section: 33 Township: 39 Range: 17"
"796","595877","8/8/2014","130000","Quarter: NE/4 Section: 33 Township: 36 Range: 13"
"797","595920","8/8/2014","243900","Sixteenth: NE Quarter: NW/4 Section: 31 Township: 38 Ran..."
"798","595936","8/15/2014","60000","Quarter: NE/4 Section: 16 Township: 37 Range: 15"
"799","595939","8/15/2014","128200","Quarter: NE/4 Section: 19 Township: 37 Range: 16"
"800","595965","8/18/2014","175000","Quarter: SE/4 Section: 15 Township: 36 Range: 16"
"801","596113","8/28/2014","155000","Quarter: SE/4 Section: 18 Township: 37 Range: 16 Subdiv..."
"802","596227","9/4/2014","260000","Section: 3 Township: 36 Range: 14 Subdivision: SUMMIT L..."
"803","596244","9/8/2014","223000","Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv..."
"804","596277","9/9/2014","182000","Section: 5 Township: 36 Range: 15"
"805","596306","9/11/2014","292000","Section: 2 Township: 37 Range: 16 Subdivision: MCPHEE R..."
"806","596310","9/12/2014","50000","Quarter: NW/4 Section: 19 Township: 36 Range: 15 Subdiv..."
"807","596511","9/24/2014","360000","Section: 8 Township: 36 Range: 13 Subdivision: OAKVIEW ..."
"808","596593","9/26/2014","157000","Sixteenth: SE/4 Quarter: SE/4 Section: 34 Township: 37 R..."
"809","596602","9/30/2014","179000","Quarter: SE/4 Section: 10 Township: 37 Range: 15 Subdiv..."
"810","596645","10/1/2014","300000","Quarter: NW/4 Section: 22 Township: 36 Range: 13"
"811","596653","10/3/2014","215000","Quarter: SW Section: 33 Township: 36 Range: 15 Subdivis..."
"812","596721","10/8/2014","258000","Section: 8 Township: 36 Range: 16"
"813","596735","10/10/2014","240000","Subdivision: F R COFFINS ADDITION Lot: 22-24 Block: 16 B..."
"814","596791","10/14/2014","230000","Quarter: SW/4 Section: 30 Township: 37 Range: 15"
"815","596824","10/16/2014","23000","Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv..."
"816","596925","10/24/2014","185000","Quarter: SW/4 Section: 12 Township: 36 Range: 14"
"817","596939","10/24/2014","279000","Sixteenth: NW Quarter: NE Section: 7 Township: 36 Range:..."
"818","596939","10/24/2014","279000","Quarter: NW Section: 7 Township: 36 Range: 15"
"819","596939","10/24/2014","279000","Sixteenth: NW Quarter: NE Section: 7 Township: 36 Range:..."
"820","596939","10/24/2014","279000","Quarter: NW Section: 7 Township: 36 Range: 15"
"821","596941","10/27/2014","185000","Section: 26 Township: 36 Range: 13"
"822","596968","10/27/2014","157000","Quarter: NW/4 Section: 15 Township: 37 Range: 16"
"823","596979","10/28/2014","102000","Section: 6 Township: 37 Range: 16 Subdivision: SUNNYSID..."
"824","597001","10/29/2014","136500","Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv..."
"825","597030","10/23/2014","10400","Quarter: SW/4 Section: 13 Township: 36 Range: 17"
"826","597030","10/23/2014","10400","Section: 13 Township: 36 Range: 17"
"827","597030","10/23/2014","10400","Quarter: SW/4 Section: 13 Township: 36 Range: 17"
"828","597030","10/23/2014","10400","Section: 13 Township: 36 Range: 17"
"829","597097","11/3/2014","415000","Quarter: NW/4 Section: 32 Township: 37 Range: 13"
"830","597106","11/4/2014","125000","Quarter: NE/4 Section: 29 Township: 37 Range: 16"
"831","597110","11/3/2014","75000","Quarter: NE/4 Section: 33 Township: 38 Range: 16"
"832","597246","10/27/2014","3000","Section: 33 Township: 37 Range: 15"
"833","597320","11/10/2014","230000","Quarter: SW/4 Section: 17 Township: 38 Range: 17"
"834","597424","11/20/2014","229000","Quarter: SW/4 Section: 14 Township: 37 Range: 16"
"835","597447","11/20/2014","135300","Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv..."
"836","597478","11/19/2014","230000","Quarter: NW/4 Section: 28 Township: 36 Range: 13 Subdiv..."
"837","597494","11/25/2014","200000","Section: 6 Township: 37 Range: 16 Subdivision: OLD MINE..."
"838","597646","12/3/2014","355000","Section: 2 Township: 36 Range: 16 Subdivision: MILDRED ..."
"839","597699","12/8/2014","149900","Quarter: NW/4 Section: 16 Township: 36 Range: 15"
"840","597738","12/9/2014","207500","Sixteenth: NE Quarter: NE Section: 18 Township: 36 Range..."
"841","597743","12/12/2014","30000","0 Subdivision: HIGHLAND TERRACE #2 Lot: 10"
"842","597743","12/12/2014","30000","0 Subdivision: HIGHLAND TERRACE #2 Lot: 11"
"843","597743","12/12/2014","30000","0 Subdivision: HIGHLAND TERRACE #2 Lot: 10"
"844","597743","12/12/2014","30000","0 Subdivision: HIGHLAND TERRACE #2 Lot: 11"
"845","597783","12/15/2014","200000","Quarter: NE/4 Section: 21 Township: 37 Range: 17 Subdiv..."
"846","597817","12/16/2014","470000","Quarter: SW/4 Section: 31 Township: 37 Range: 16 Subdiv..."
"847","597913","12/19/2014","240000","Section: 27 Township: 36 Range: 13 Quarter: NW/4 Section..."
"848","597930","12/19/2014","394000","Section: 11 Township: 37 Range: 16 Section: 2 Township: ..."
"849","597933","12/18/2014","231900","Section: 8 Township: 36 Range: 15"
"850","597962","12/24/2014","221500","Quarter: NE/4 Section: 11 Township: 37 Range: 16 Subdiv..."
"851","598019","1/2/2015","85000","Quarter: NW/4 Section: 30 Township: 36 Range: 15"
"852","598050","1/5/2015","175000","Quarter: SW/4 Section: 29 Township: 39 Range: 11"
"853","598130","1/9/2015","127000","Sixteenth: SE Quarter: SE Section: 3 Township: 35 Range:..."
"854","598163","1/12/2015","468000","Quarter: NW/4 Section: 16 Township: 36 Range: 15 Subdiv..."
"855","598216","1/13/2015","55000","Section: 1 Township: 35 Range: 16 Subdivision: MESA SKY..."
"856","598248","1/20/2015","135000","Quarter: NE/4 Section: 23 Township: 36 Range: 16"
"857","598292","1/22/2015","110000","Sixteenth: S2 Quarter: NE/4 Section: 31 Township: 35 Ran..."
"858","598292","1/22/2015","110000","Sixteenth: SE/4 Quarter: NE/4 Section: 31 Township: 35 R..."
"859","598292","1/22/2015","110000","Sixteenth: S2 Quarter: NE/4 Section: 31 Township: 35 Ran..."
"860","598292","1/22/2015","110000","Sixteenth: SE/4 Quarter: NE/4 Section: 31 Township: 35 R..."
"861","598294","1/22/2015","50000","Quarter: NE/4 Section: 31 Township: 35 Range: 16"
"862","598330","1/21/2015","105000","Quarter: NW/4 Section: 35 Township: 36 Range: 16"
"863","598361","1/23/2015","323000","Section: 2 Township: 36 Range: 16 Subdivision: LEBANON ..."
"864","598394","1/28/2015","253000","Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv..."
"865","598433","1/27/2015","5000","Quarter: NE/4 Section: 26 Township: 36 Range: 16"
"866","598434","1/30/2015","100000","Quarter: SE/4 Section: 27 Township: 36 Range: 16 Subdiv..."
"867","598436","1/29/2015","84800","Quarter: SE/4 Section: 22 Township: 36 Range: 16"
"868","598565","2/6/2015","257500","Quarter: NW/4 Section: 13 Township: 36 Range: 14"
"869","598572","1/29/2015","9200","Quarter: SW/4 Section: 20 Township: 36 Range: 15"
"870","598610","2/10/2015","207000","Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv..."
"871","598674","2/17/2015","102000","Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv..."
"872","598776","5/24/2015","78900","Subdivision: SMITH (CORTEZ) SUBDIVISION: SMITH (CORT..."
"873","598799","2/26/2015","110500","Quarter: NW/4 Section: 18 Township: 36 Range: 15"
"874","598801","2/26/2015","347461","Section: 19 Township: 36 Range: 15 Subdivision: FAIRWAY..."
"875","598873","3/2/2015","136500","Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv..."
"876","598935","3/6/2015","270000","Section: 28 Township: 36 Range: 14 Subdivision: CEDAR M..."
"877","599037","3/13/2015","207500","Section: 6 Township: 37 Range: 16 Subdivision: SUNNYSID..."
"878","599055","3/13/2015","73800","0 Subdivision: FLYING ROGUE RANCH Lot: 1"
"879","599119","3/19/2015","67500","Quarter: NE/4 Section: 34 Township: 36 Range: 16"
"880","599354","4/1/2015","207000","Section: 7 Township: 36 Range: 15"
"881","599373","4/1/2015","250000","Section: 36 Township: 37 Range: 16"
"882","599399","4/6/2015","250000","Quarter: NW/4 Section: 17 Township: 36 Range: 16"
"883","599504","4/13/2015","155000","Quarter: SW/4 Section: 14 Township: 37 Range: 16"
"884","599511","4/10/2015","118800","Quarter: SW/4 Section: 16 Township: 38 Range: 17"
"885","599511","4/10/2015","118800","Section: 16 Township: 38 Range: 17"
"886","599511","4/10/2015","118800","Quarter: SW/4 Section: 16 Township: 38 Range: 17"
"887","599511","4/10/2015","118800","Section: 16 Township: 38 Range: 17"
"888","599540","4/15/2015","297500","Quarter: NE/4 Section: 20 Township: 36 Range: 16"
"889","599547","4/15/2015","215500","Sixteenth: NE Quarter: NE Section: 18 Township: 36 Range..."
"890","599656","4/23/2015","130000","Subdivision: BARRETT TOWNSITE SUBDIVISION: BARRETT T..."
"891","599732","4/30/2015","65000","Section: 3 Township: 37 Range: 16 TR S1/2 S OF HWY 184 ..."
"892","599747","4/30/2015","240000","Subdivision: MCPHEE UNIT 1 PHASE II Lot: 19 Quarter: NE..."
"893","599838","5/6/2015","230000","Subdivision: SWENSON Lot: 2 Sixteenth: W/2 Quarter: SE/..."
"894","599909","5/8/2015","158100","Subdivision: CRITES Lot: 16 Block: 12 SUBDIVISION: C..."
"895","600017","5/14/2015","205000","Subdivision: GEORGE BAUERS (FIRST & SECOND) Lot: 1 Block..."
"896","600051","5/15/2015","175000","Section: 6 Township: 36 Range: 15 S: 6 T: 36 R: 15 T..."
"897","600115","5/18/2015","181000","Subdivision: CROWLEY Lot: 7 Quarter: SW/4 Section: 10 T..."
"898","600143","5/20/2015","309900","Subdivision: BRANDONS GATE, BLOCKS 2-6 Lot: 8 Block: 6 ..."
"899","600210","4/24/2015","169900","S: 2 T: 36 R: 15 TR W1/2NE1/4SE1/4 16.68A (NO MI..."
"900","600289","4/23/2015","65000","Subdivision: SEDONA ESTATES PHASE 2 Lot: 18 (INC ALL MIN..."
"901","600306","5/29/2015","295000","Subdivision: TULAROSA PROPERTIES NORTH Lot: 20 3.05 AC ..."
"902","600329","5/27/2015","500000","Quarter: NE/4 Section: 28 Township: 39 Range: 11 TR NE1..."
"903","600359","5/29/2015","60000","Section: 1 Township: 38 Range: 14 TR NW1/4NW1/4 AKA LOT..."
"904","600390","6/3/2015","127500","Subdivision: DURAND Lot: 2 B648 P404 B697 P882 P/10-91 ..."
"905","600455","6/8/2015","92000","Quarter: SW/4 Section: 11 Township: 37 Range: 15 S: ..."
"906","600457","6/4/2015","144000","Section: 22 Township: 36 Range: 15 2.15 AC (USA OWNS AL..."
"907","600537","6/8/2015","34000","Subdivision: WADSWORTH Lot: 3 B486 P88 B647 P694 B676 P5..."
"908","600591","6/15/2015","110000","Subdivision: PARADISE VILLAGE Lot: 6 Block: 2 B 319 P 2..."
"909","600606","6/17/2015","140000","Quarter: SW/4 Section: 29 Township: 37 Range: 16 PT E1/..."
"910","600616","6/18/2015","290500","Subdivision: CEDARWOOD ACRES Lot: 8 Block: 1 4.237A (C..."
"911","600652","6/19/2015","171500","Subdivision: HERRMANN Lot: B S: 32 T: 37 R: 16 3.25 AC..."
"912","600756","6/26/2015","110000","Subdivision: SUMMIT LAKE WEST UNIT I Lot: 15 1.90A (FED ..."
"913","600786","6/8/2015","40000","Section: 25 Township: 36 Range: 16 TR 68.3FTX180FT NE1/..."
"914","600801","6/28/2015","138000","Subdivision: F R COFFINS ADDITION Lot: 1A Block: 3 .18AC..."
"915","600805","6/26/2015","220000","Subdivision: TIBBITS-REYNOLDS Block: 7 LOT: 7 THRU:- LOT..."
"916","600845","7/2/2015","130000","Section: 6 Township: 36 Range: 15 TR 318.05X138.83 IN S..."
"917","600873","7/1/2015","156500","Subdivision: VERDE VU Lot: 2 Block: 8 B491 P297 B552 P..."
"918","600986","7/8/2015","100500","Section: 1 Township: 35 Range: 16 TR IN SE1/4NW1/4 5A ..."
"919","600987","7/8/2015","186000","Section: 2 Township: 35 Range: 17 TR SE1/4NE1/4 16.30A ..."
"920","601062","7/15/2015","215500","Subdivision: SOUTHERN BLUFFS ADDITION LOT: 204 PHASE II..."
"921","601159","7/20/2015","215731","Subdivision: UTE MOUNTAIN RANCHES Lot: 11 Quarter: NW/4..."
"922","601173","7/21/2015","279000","Subdivision: VISTAS (THE) BLOCK: 2 LOT: 2 S: 12 T: 37..."
"923","601189","7/17/2015","60000","Section: 35 Township: 36 Range: 16 S1/2SE1/4SE1/4SW1/4N..."
"924","601198","7/22/2015","100000","Subdivision: UTE MOUNTAIN RANCHES Lot: 7 (STATE OWNS AL..."
"925","601289","7/24/2015","283300","Section: 5 Township: 38 Range: 12 TR IN TR 39 N OF HWY ..."
"926","601319","7/27/2015","265000","Subdivision: CRITES Lot: 16 Block: 9 R/471483 R/483467 R..."
"927","601348","7/29/2015","180000","Section: 10 Township: 35 Range: 16 TR SE1/4SE1/4 3.04A ..."
"928","601379","7/29/2015","68000","Subdivision: CORNETT HEIGHTS Block: 5 W/2 OF LOT 17 AND ..."
"929","601390","7/29/2015","80000","Subdivision: D H LEMMONS TOWNSITE Block: 4 WEST 64FT OF ..."
"930","601390","7/29/2015","80000","Subdivision: D H LEMMONS TOWNSITE Block: 4 EAST 61FT OF ..."
"931","601390","7/29/2015","80000","Subdivision: D H LEMMONS TOWNSITE Block: 4 WEST 64FT OF ..."
"932","601390","7/29/2015","80000","Subdivision: D H LEMMONS TOWNSITE Block: 4 EAST 61FT OF ..."
"933","601449","7/29/2015","17000","Subdivision: CHAMBERLINS ADDITION (THE) BLOCK: 66 LOT: 2..."
"934","601460","7/31/2015","150000","Section: 13 Township: 37 Range: 16 TR IN W1/2E1/2 25.14..."
"935","601471","8/5/2015","128000","Section: 3 Township: 35 Range: 16 S: 3 T: 35 R: 16 T..."
"936","601474","8/4/2015","40000","Subdivision: FORKS (THE) Tract: 20 1.05AC B 462 ..."
"937","601497","8/6/2015","480000","Subdivision: MCPHEE UNIT 1 PHASE II Lot: 12 S: 11 T: 3..."
"938","601632","8/13/2015","167000","Subdivision: MONTVIEW ADDITION Lot: 4-6 Block: 2 B588 ..."
"939","601688","8/17/2015","125000","Subdivision: INDIAN CAMP RANCH Lot: 7 35.44A - (MC161..."
"940","601696","8/17/2015","254000","Subdivision: OLD WEST MINOR Lot: A 10A R/475328"
"941","601849","8/24/2015","7500","Subdivision: CORNETTS Lot: 8-13 Block: 8 B 447 P 368 ..."
"942","601879","8/26/2015","270280","Subdivision: MANCOS RANCHES 11 LOT MAJOR Lot: 4 3.58AC S..."
"943","601888","8/25/2015","52000","Subdivision: HILTZVILLE Lot: 5-8 Block: 3 B 487 P 604 ..."
"944","601948","8/28/2015","228000","Subdivision: CIELO BONITO RANCHOS NORTH Lot: 15 4.36A..."
"945","601950","8/31/2015","125000","Subdivision: ALADDIN Tract: 9 2.3A B 530 P 998-9..."
"946","601960","8/7/2015","70000","Subdivision: SEDONA ESTATES PHASE 2 Lot: 29 (INC ALL MIN..."
"947","601966","9/1/2015","270000","Subdivision: BRANDONS GATE, BLOCKS 2-6 Lot: 15 Block: 6 ..."
"948","601986","9/1/2015","200000","Subdivision: BONITA VISTA ESTATES Lot: 3 3.22A B507 ..."
"949","602028","9/2/2015","170000","Subdivision: SUNNYSIDE Lot: 15-16 Block: 1 B386 P396 B6..."
"950","602044","9/8/2015","65000","Quarter: NE/4 Section: 34 Township: 36 Range: 16 TR 100..."
"951","602137","9/16/2015","294500","Section: 13 Township: 36 Range: 14 TR SE1/4NW1/4 9.15A..."
"952","602147","9/16/2015","149000","Subdivision: GEORGE BAUERS (FIRST & SECOND) Lot: 4 Block..."
"953","602155","9/9/2015","193000","Subdivision: NOLAND ADDITION Block: 1 LOT: 5 W1/2 LOT 6:..."
"954","602194","9/16/2015","80000","Subdivision: SPRING CREEK LOT 16 AKA TR 208.6 FT X 104.3..."
"955","602420","10/2/2015","62000","Subdivision: CORNETT HEIGHTS Lot: 9-11 Block: 2 B642 P19..."
"956","602447","9/17/2015","48000","Subdivision: GEORGE BAUERS (FIRST & SECOND) Lot: 19-20 B..."
"957","602564","10/15/2015","94500","Subdivision: CORNETT HEIGHTS Lot: 20-21 Block: 10"
"958","602648","10/19/2015","85000","Subdivision: CEDAR MESA RANCHES Lot: 38 S: 28 T: 36 R: ..."
"959","602729","10/23/2015","284900","Subdivision: LOST CANYON ESTATES Lot: 8 1.63A B..."
"960","602784","10/20/2015","116000","Section: 35 Township: 37 Range: 15 TR S1/2SW1/4 3.00AC ..."
"961","602880","10/28/2015","103000","Subdivision: WINGSPREAD Lot: 7 Block: 1 S: 7 T: 37 R: 1..."
"962","603035","10/29/2015","103000","Subdivision: CORTEZ ORIGINAL Lot: 1-2 Block: 42 B522 P42..."
"963","603061","11/9/2015","155000","Subdivision: FAIRWAY ESTATES TOWNHOME #2621 & 1/4 INTERE..."
"964","603297","11/23/2015","85000","Section: 34 Township: 37 Range: 14 TR 168FTX240FT IN N..."
"965","603366","11/10/2015","47097","Subdivision: COTTONWOOD GROVE Lot: 12 4.326 R/477817..."
"966","603647","12/14/2015","90000","Section: 36 Township: 38 Range: 17 TR S1/2SE1/4 3.61A ..."
"967","603719","1/4/2016","450000","Subdivision: CRSP Block: 2 LOT: 2 S 5FT L 1; . B..."
"968","603719","1/4/2016","450000","Subdivision: CRSP Lot: 3-4 Block: 2 B407 P59 B461 P47..."
"969","603719","1/4/2016","450000","Subdivision: CRSP Block: 2 LOT: 2 S 5FT L 1; . B..."
"970","603719","1/4/2016","450000","Subdivision: CRSP Lot: 3-4 Block: 2 B407 P59 B461 P47..."
"971","603888","1/19/2016","60000","Section: 19 Township: 37 Range: 16 TR NE1/4NE1/4NE1/4 3..."
"972","603928","12/21/2015","89000","Section: 12 Township: 36 Range: 15 2 TRS N1/2NW1/4 E OF..."
"973","603938","1/21/2016","109700","Subdivision: MYLER CORNER ESTATES Lot: 3 Block: A 3.01A ..."
"974","603943","1/22/2016","325000","Subdivision: RUSSELL Lot: 1 4.35AC S:24 T:36 R:16 ..."
"975","604037","1/27/2016","126000","Subdivision: VERDE VU Lot: 7 Block: 7 B350 P109 B430..."
"976","604103","1/30/2016","64000","Subdivision: CORTEZ ORIGINAL Block: 49 S 12.5FT OF LOT 1..."
"977","604106","1/6/2016","107000","Subdivision: VERDE VU BLOCK: 4 LOT: 1 B543 P7..."
"978","604837","3/18/2016","135000","Subdivision: CORTEZ ORIGINAL Block: 32 W 92FT OF LOTS 17..."
"979","604908","3/24/2016","65600","Subdivision: HILTZVILLE Lot: 7-8 Block: 2 B 257 P 121 B..."
"980","604932","3/24/2016","148689","Subdivision: GWYN TRACTS Tract: PT 4 S: 33 T:38 R: 15 TR..."
"981","604934","2/23/2016","220000","Subdivision: WILDHORSE MINOR Lot: 2 TR: 5.05 AC (NO MIN..."
"982","604985","3/30/2016","279500","Subdivision: F R COFFINS ADDITION Lot: 22-24 Block: 16 B..."
"983","BC002","8/3/2009","200","Section: 16 Township: 35 Range: 16"
"984","BC064","12/17/2009","5000","Section: 4 Township: 35 Range: 16"
"985","BC128","4/29/2011","7500","Quarter: SE/4 Section: 36 Township: 38 Range: 17"
"986","BC168","8/9/2011","60000","Quarter: SE/4 Section: 11 Township: 37 Range: 17"
"987","BC170","8/10/2011","7000","Quarter: SW/4 Section: 31 Township: 38 Range: 16 Subdiv..."
"988","BC184","7/1/2010","10000","Section: 6 Township: 36 Range: 16"
"989","BC270","4/25/2012","200","Quarter: NE/4 Section: 35 Township: 38 Range: 17"
"990","BC291","7/27/2012","5534","Quarter: SE/4 Section: 10 Township: 37 Range: 15 Subdiv..."
"991","BC299","9/17/2012","3000","Quarter: NW/4 Section: 16 Township: 35 Range: 16"
"992","BC321","9/23/2012","5000","Section: 8 Township: 36 Range: 15 Subdivision: LAKESIDE..."
"993","BC326","1/16/2013","35000","Section: 35 Township: 36 Range: 16"
"994","BC331","9/14/2012","85000","0"
"995","BC337","11/30/2012","90000","Quarter: NW/4 Section: 26 Township: 37 Range: 15"
"996","BC342","3/6/2013","2500","Quarter: SW/4 Section: 26 Township: 37 Range: 16"
"997","BC343","4/8/2013","200","Section: 56 Township: 36 Range: 15"
"998","BC366","8/3/2013","17000","0 Subdivision: SIKIS VILLAGE MHP"
"999","BC380","7/3/2013","5000","Section: 15 Township: 38 Range: 17"
"1000","BC404","11/2/2012","8000","Section: 1 Township: 35 Range: 14"
"1001","BC436","2/6/2014","1500","Section: 16 Township: 35 Range: 16"
"1002","BC469","3/25/2014","3000","0 Subdivision: ESCALANTE MHP"
"1003","BC482","4/18/2014","11000","0"
"1004","BC485","3/25/2014","35050","0 Subdivision: POLICH MINOR Lot: 2"
"1005","BC488","2/27/2014","90000","Quarter: NE/4 Section: 18 Township: 36 Range: 14 Subdiv..."
"1006","BC497","3/19/2014","6000","Quarter: N/W Section: 33 Township: 38 Range: 16"
"1007","BC515","2/1/2014","5000","Quarter: NW/4 Section: 35 Township: 36 Range: 16"
"1008","BC533","7/21/2014","30000","Quarter: SW1/4 Section: 2 Township: 36 Range: 15"
"1009","BC551","9/2/2014","8750","0"
"1010","BC608","4/1/2015","2000","Quarter: NE/4 Section: 18 Township: 36 Range: 14 Subdiv..."
"1011","DS15","6/14/2011","12000","0 Subdivision: SIKIS VILLAGE MHP"
"1012","DS31","12/9/2011","9000","Section: 8 Township: 35 Range: 16"
"1013","JN14","5/26/2011","5000","Section: 3 Township: 37 Range: 17"
"1014","JN20","11/1/2010","20000","Quarter: SE/4 Section: 20 Township: 35 Range: 16"
"1015","JN26","11/10/2011","18000","Quarter: NE/4 Section: 23 Township: 36 Range: 16"
"1016","LB078","2/17/2010","121000","Section: 4 Township: 36 Range: 16"
"1017","LB102","5/21/2010","3000","Quarter: NW/4 Section: 31 Township: 37 Range: 15"
"1018","LB107","9/2/2010","18000","Section: 3 Township: 37 Range: 16"
"1019","LB116","10/27/2010","1000","Section: 8 Township: 36 Range: 15"
"1020","LB132","2/2/2011","1000","Quarter: NE/4 Section: 29 Township: 38 Range: 16"
"1021","LB228","9/28/2012","26500","0 Subdivision: MCPHEE MHP"
"1022","LB242","2/1/2013","95000","Quarter: SW/4 Section: 12 Township: 36 Range: 14"
"1023","LB272","5/24/2013","2305","Section: 2 Township: 37 Range: 16"
"1024","LB274","6/28/2013","25000","Quarter: NE/4 Section: 28 Township: 36 Range: 13"
"1025","LB287","1/10/2014","14000","Quarter: NW/4 Section: 32 Township: 38 Range: 17"
"1026","LB288","9/1/2013","11000","Quarter: NE/4 Section: 28 Township: 37 Range: 16"
"1027","LB300","2/21/2014","15000","Section: 10 Township: 35 Range: 16"
"1028","LB306","2/1/2014","25000","Quarter: NW/4 Section: 32 Township: 37 Range: 16"
"1029","LB315","7/30/2014","12500","Quarter: SW1/4 Section: 27 Township: 38 Range: 14"
"1030","LB318","7/1/2014","17500","Section: 35 Township: 36 Range: 16 Subdivision: NILSSON"
"1031","LB330","10/10/2014","15000","Section: 14 Township: 35 Range: 16"
"1032","LB49","7/28/2009","40000","Section: 9 Township: 36 Range: 16"
"1033","LB51","7/23/2009","8000","Section: 29 Township: 36 Range: 13"
"1034","LB57","9/16/2009","11194","Section: 15 Township: 35 Range: 16"
"1035","LB71","11/1/2009","4700","Section: 3 Township: 37 Range: 17"
"1036","LB91","7/1/2008","4500","Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv..."
"1037","LB93","4/1/2010","2000","Quarter: NE/4 Section: 12 Township: 37 Range: 18"
"1038","P122","2/24/2012","4600","Quarter: SE/4 Section: 21 Township: 37 Range: 16 Subdiv..."
"1039","P2182","1/26/2010","25000","Quarter: NW/4 Section: 15 Township: 37 Range: 16"
"1040","P827","8/27/2012","1000","Section: 17 Township: 36 Range: 14"
"1041","PP918","9/18/2009","6500","Quarter: SE/4 Section: 16 Township: 37 Range: 15"
"1042","SLH28","8/15/2014","8500","Quarter: SE1/4 Section: 33 Township: 39 Range: 17"
"1043","SLH30","9/2/2014","500","Section: 6 Township: 36 Range: 15"
"1044","SLH32","8/27/2014","4000","Quarter: NW/4 Section: 30 Township: 38 Range: 17"
"1045","SLH35","10/14/2014","23000","0 Subdivision: GLADE MHP"
"1046","SLH51","12/29/2014","500","Quarter: NE/4 Section: 33 Township: 37 Range: 15"
